delta,ram
0,0.0022726058959960938
0.0002481320007063914,0.0027532577514648438
0.00044391200026439037,0.0032339096069335938
0.0005799370010208804,0.0032339096069335938
0.0007656710004084744,0.0032339096069335938
0.0008936610011005541,0.0032339096069335938
0.0010239510011160746,0.0032339096069335938
0.0011533270007930696,0.0032339096069335938
0.0012770880002790364,0.0032339096069335938
0.0014115480007603765,0.0032339096069335938
0.001550131000840338,0.0032339096069335938
0.0016792810001788894,0.0037145614624023438
0.00180170800013002,0.0037145614624023438
0.0019256890009273775,0.0037145614624023438
0.002052992000244558,0.0037145614624023438
0.002174868999645696,0.0037145614624023438
0.0023074680011632154,0.0037145614624023438
0.002430800001093303,0.0037145614624023438
0.0025566029999026796,0.0037145614624023438
0.0026979630001733312,0.0037145614624023438
0.002839341999788303,0.004195213317871094
0.002987198000482749,0.004195213317871094
0.003112119000434177,0.004195213317871094
0.003236824000850902,0.004195213317871094
0.0035248799995315494,0.004195213317871094
0.0037544589995377464,0.004195213317871094
0.003900130001056823,0.004195213317871094
0.0040451019995089155,0.004195213317871094
0.00418284199986374,0.004195213317871094
0.004317228000218165,0.004195213317871094
0.0044556440006999765,0.004195213317871094
0.004588136000165832,0.004195213317871094
0.004801377001058427,0.004195213317871094
0.0050140550010837615,0.004195213317871094
0.0052036320012121,0.004195213317871094
0.005609346000710502,0.0626974105834961
0.006064491999495658,0.0646505355834961
0.006291801000770647,0.0646505355834961
0.006518158001199481,0.058791160583496094
0.0067462370006978745,0.037306785583496094
0.006939607001186232,0.037306785583496094
0.007123057001081179,0.037306785583496094
0.007302060999791138,0.037306785583496094
0.007489372001145966,0.037306785583496094
0.007676269000512548,0.037306785583496094
0.007867604999773903,0.037306785583496094
0.008029560000068159,0.037306785583496094
0.008191091001208406,0.037306785583496094
0.008362857999600237,0.037306785583496094
0.008534857000995544,0.037306785583496094
0.00874897200083069,0.037787437438964844
0.008931747999668005,0.03776073455810547
0.009103186999709578,0.03776073455810547
0.00926246299968625,0.03971385955810547
0.009426841001186403,0.03971385955810547
0.009586788000888191,0.03971385955810547
0.009760234999703243,0.03971385955810547
0.009934937001162325,0.03971385955810547
0.010101457000928349,0.03971385955810547
0.024666573001013603,0.051672935485839844
0.025241815999834216,0.051672935485839844
0.025552222999976948,0.051672935485839844
0.025849220000964124,0.051672935485839844
0.026145813000766793,0.051672935485839844
0.02643293300025107,0.051672935485839844
0.02672223700028553,0.051672935485839844
0.027011447000404587,0.053626060485839844
0.027328125999702024,0.055579185485839844
0.027623800000583287,0.055579185485839844
0.027927618999456172,0.055579185485839844
0.028202699000758003,0.055579185485839844
0.028474034001192194,0.055579185485839844
0.028767617000994505,0.057532310485839844
0.02907094500005769,0.057532310485839844
0.02934674500102119,0.057532310485839844
0.029612874999656924,0.057532310485839844
0.029882970000471687,0.057532310485839844
0.030160153000906575,0.057532310485839844
0.03041703700000653,0.057532310485839844
0.030677705999551108,0.057532310485839844
0.030951775999710662,0.058012962341308594
