delta,ram
0,0.0015371322631836382
0.00020243600010871887,0.0015371322631836382
0.0003324679855722934,0.0015371322631836382
0.00042906199814751744,0.002017784118652388
0.0005306799721438438,0.002017784118652388
0.0006545759970322251,0.002017784118652388
0.0007474909943994135,0.002017784118652388
0.0008338669722434133,0.002017784118652388
0.0009188689873553813,0.002017784118652388
0.0010036409948952496,0.002017784118652388
0.0010906289971899241,0.002017784118652388
0.0012134399730712175,0.002017784118652388
0.0013140909723006189,0.002498435974121138
0.0014115649973973632,0.002498435974121138
0.0015037439879961312,0.002498435974121138
0.0015909979993011802,0.002498435974121138
0.0016767769993748516,0.002498435974121138
0.0017626889748498797,0.002498435974121138
0.0018544359772931784,0.002498435974121138
0.0019485689990688115,0.002498435974121138
0.002035347977653146,0.002498435974121138
0.002122643985785544,0.002498435974121138
0.00220853797509335,0.002979087829589888
0.002293783996719867,0.002979087829589888
0.002380400983383879,0.002979087829589888
0.002465446974383667,0.002979087829589888
0.0025613259931560606,0.002979087829589888
0.0026459559740033,0.002979087829589888
0.002730480977334082,0.002979087829589888
0.002816474996507168,0.002979087829589888
0.0029018709901720285,0.002979087829589888
0.0029887849814258516,0.002979087829589888
0.0030737179913558066,0.002979087829589888
0.0031590189901180565,0.002979087829589888
0.003244854975491762,0.002979087829589888
0.0033318909991066903,0.002979087829589888
0.0034198249923065305,0.002979087829589888
0.0035126659786328673,0.002979087829589888
0.003606430982472375,0.003459739685058638
0.003702185000292957,0.003459739685058638
0.003792700998019427,0.003459739685058638
0.0038878069899510592,0.003459739685058638
0.003989193995948881,0.003459739685058638
0.004081368999322876,0.003459739685058638
0.004172428976744413,0.003459739685058638
0.004265575989848003,0.003459739685058638
0.004356523975729942,0.003940391540527388
0.004475997993722558,0.003940391540527388
0.004591849981807172,0.003940391540527388
0.004711922985734418,0.003940391540527388
0.004801475995918736,0.003940391540527388
0.004889095987891778,0.003940391540527388
0.004976967989932746,0.003940391540527388
0.0050638309912756085,0.003940391540527388
0.005160076980246231,0.003940391540527388
0.005250558984698728,0.003940391540527388
0.005339677998563275,0.003940391540527388
0.005427657975815237,0.003940391540527388
0.005529160000151023,0.004421043395996138
0.005620484997052699,0.004421043395996138
0.005712806974770501,0.004421043395996138
0.005800510989502072,0.004421043395996138
0.005892518995096907,0.004421043395996138
0.0059843739727512,0.004421043395996138
0.006085727975005284,0.004421043395996138
0.006191819993546233,0.004421043395996138
0.006285894982283935,0.004421043395996138
0.006377865996910259,0.004421043395996138
0.00647061099880375,0.004421043395996138
0.0065617639920674264,0.004421043395996138
0.006656920973910019,0.004421043395996138
0.006749883992597461,0.004421043395996138
0.006844764982815832,0.004421043395996138
0.0069361279893200845,0.004421043395996138
0.007037853996735066,0.004421043395996138
0.0071430229872930795,0.004421043395996138
0.007231702998979017,0.004421043395996138
0.00732888697530143,0.004421043395996138
0.00742216597427614,0.004421043395996138
0.007524552987888455,0.004421043395996138
0.007619144977070391,0.004421043395996138
0.0077119109919294715,0.004421043395996138
0.007802415988408029,0.004421043395996138
0.007891379995271564,0.004421043395996138
0.007992993982043117,0.004421043395996138
0.008087157999398187,0.004421043395996138
0.008180947974324226,0.004421043395996138
