delta,ram
0,0.0013523101806640625
0.00016982899978756905,0.0018329620361328125
0.00030856599914841354,0.0018329620361328125
0.0004003609974461142,0.0018329620361328125
0.00048389899893663824,0.0018329620361328125
0.0005651219980791211,0.0018329620361328125
0.0006457669987867121,0.0018329620361328125
0.0007260019992827438,0.0023136138916015625
0.00080546099707135,0.0023136138916015625
0.0008850189988152124,0.0023136138916015625
0.0009739399974932894,0.0023136138916015625
0.0010544180004217196,0.0023136138916015625
0.0011332819995004684,0.0023136138916015625
0.001241017998836469,0.0023136138916015625
0.0013231970006017946,0.0023136138916015625
0.00140268899849616,0.0027942657470703125
0.0014824639983999077,0.0027942657470703125
0.0015616179989592638,0.0027942657470703125
0.0016404279995185789,0.0027942657470703125
0.0017194869978993665,0.0027942657470703125
0.0017980649972741958,0.0027942657470703125
0.0018766659995890222,0.0027942657470703125
0.0019717180002771784,0.0027942657470703125
0.0020520049984043,0.0032749176025390625
0.002131948000169359,0.0032749176025390625
0.002210965998528991,0.0032749176025390625
0.002290050997544313,0.0032749176025390625
0.002368866997130681,0.0032749176025390625
0.002447396000206936,0.0032749176025390625
0.002526144999137614,0.0032749176025390625
0.002604642999358475,0.0032749176025390625
0.002684191000298597,0.0037555694580078125
0.0027634809994196985,0.0037555694580078125
0.0028426030003174674,0.0037555694580078125
0.0029219030002423096,0.0037555694580078125
0.003005252998264041,0.0037555694580078125
0.003084742998908041,0.0037555694580078125
0.0031634320002922323,0.0037555694580078125
0.0032430479986942373,0.0037555694580078125
0.003321878997667227,0.0037555694580078125
0.0034001809981418774,0.0042362213134765625
0.0034902329971373547,0.0042362213134765625
0.0035722840002563316,0.0042362213134765625
0.0036509089986793697,0.0042362213134765625
0.0037297189992386848,0.0042362213134765625
0.003807609999057604,0.0042362213134765625
0.0038859759988554288,0.0042362213134765625
0.003970198999013519,0.0042362213134765625
0.004050186998938443,0.0042362213134765625
0.004128943997784518,0.0042362213134765625
0.004207239999232115,0.0042362213134765625
0.004286327999579953,0.0047168731689453125
0.004365093998785596,0.0047168731689453125
0.004443734997039428,0.0047168731689453125
0.004529802998149535,0.0047168731689453125
0.004610881998814875,0.0047168731689453125
0.004689580997364828,0.0047168731689453125
0.004768290997162694,0.0047168731689453125
0.004846492000069702,0.0047168731689453125
0.004925134999211878,0.0047168731689453125
0.005012147998058936,0.0047168731689453125
0.005091905997687718,0.0051975250244140625
0.005189141997107072,0.0051975250244140625
0.005270460998872295,0.0051975250244140625
0.0053495229985855985,0.0051975250244140625
0.005428346998087363,0.0051975250244140625
0.005507003999809967,0.0051975250244140625
0.005585441998846363,0.0051975250244140625
0.005663844000082463,0.0051975250244140625
0.005742121997172944,0.0051975250244140625
0.005821464998007286,0.0051975250244140625
0.005900066000322113,0.0051975250244140625
0.005983705999824451,0.0051975250244140625
0.006074359000194818,0.0051975250244140625
0.006156036997708725,0.0051975250244140625
0.0062347829989448655,0.0051975250244140625
0.006313230998785002,0.0051975250244140625
0.006392266997863771,0.0051975250244140625
0.006470690997957718,0.0056781768798828125
0.0065491309978824575,0.0056781768798828125
0.006627167997066863,0.0056781768798828125
0.006705429997964529,0.0056781768798828125
0.0067838539980584756,0.0056781768798828125
0.006862259997433284,0.0056781768798828125
0.006941761999769369,0.0056781768798828125
0.007026313000096707,0.0056781768798828125
0.007105160999344662,0.0056781768798828125
0.007183754998550285,0.0056781768798828125
0.0072619620004843455,0.0056781768798828125
0.007352344000537414,0.0061588287353515625
0.007433754999510711,0.0066394805908203125
0.007512437998229871,0.0066394805908203125
0.0075908709986833856,0.0066394805908203125
0.007669353999517625,0.0066394805908203125
0.007747788997221505,0.0066394805908203125
0.007826121000107378,0.0066394805908203125
0.00790452900037053,0.0066394805908203125
0.007988165998540353,0.0066394805908203125
0.00806908099912107,0.0066394805908203125
0.008147778997226851,0.0066394805908203125
0.008244303997344105,0.0066394805908203125
0.00832495099894004,0.0066394805908203125
0.008403528998314869,0.0066394805908203125
0.008482032997562783,0.0066394805908203125
0.008565449999878183,0.0066394805908203125
0.008646905000205152,0.0066394805908203125
0.008726238997041946,0.0066394805908203125
0.008806125999399228,0.0066394805908203125
0.008884804999979679,0.0066394805908203125
0.008978576999652432,0.0066394805908203125
0.009059657997568138,0.0066394805908203125
0.009138378998613916,0.0066394805908203125
0.009233854998456081,0.0071201324462890625
0.009314298000390409,0.0071201324462890625
0.009393141997861676,0.0071201324462890625
0.009471787998336367,0.0071201324462890625
0.00955049599724589,0.0071201324462890625
0.009629472999222344,0.0071201324462890625
0.009708399000373902,0.0071201324462890625
0.00978719599879696,0.0071201324462890625
0.009867204997135559,0.0071201324462890625
0.009951017000275897,0.0071201324462890625
0.01003099899753579,0.0071201324462890625
0.010193827998591587,0.0071201324462890625
0.010371465999924112,0.0071201324462890625
