delta,ram
0,0.0022846221923829013
0.0001958030006790068,0.0022846221923829013
0.00032653800008120015,0.0022846221923829013
0.00042098599988094065,0.0027652740478516513
0.0005091370003356133,0.0027652740478516513
0.0005956610002613161,0.0027652740478516513
0.0006806660003348952,0.0027652740478516513
0.0007659660004719626,0.0027652740478516513
0.0008499600007780828,0.0027652740478516513
0.0009400670005561551,0.0027652740478516513
0.0010301490001438651,0.0027652740478516513
0.0011229499996261438,0.0027652740478516513
0.001245266999831074,0.0027652740478516513
0.001335152999672573,0.0027652740478516513
0.0014195219991961494,0.0022846221923829013
0.0015033130002848338,0.0022846221923829013
0.0016061200003605336,0.0022846221923829013
0.0016927830001804978,0.0022846221923829013
0.0017766790006135125,0.0022846221923829013
0.0018611489995237207,0.0027729034423829013
0.0019444949994067429,0.0027729034423829013
0.0020329609997133957,0.0027729034423829013
0.002116985999236931,0.0027729034423829013
0.002200314000219805,0.0027729034423829013
0.002284300999235711,0.0027729034423829013
0.0023676000000705244,0.0027729034423829013
0.0024514590004400816,0.0027729034423829013
0.0025349129991809605,0.0032535552978516513
0.0026194080001005204,0.0032535552978516513
0.002703317999475985,0.0032535552978516513
0.0027868279994436307,0.0032535552978516513
0.002873089000786422,0.0032535552978516513
0.0029569279995484976,0.0032535552978516513
0.003046350000659004,0.0032535552978516513
0.0034877840007538907,0.0032535552978516513
0.003745960999367526,0.0032535552978516513
0.0039152469998953165,0.0032459259033204013
0.0040842020007403335,0.0032459259033204013
0.004252008999173995,0.0032459259033204013
0.004404661000080523,0.0032459259033204013
0.004611144999216776,0.0034862518310547763
0.004858620999584673,0.0034862518310547763
0.005037601000367431,0.0034862518310547763
0.005197206999582704,0.0034862518310547763
0.005351922000045306,0.0034862518310547763
0.005503886999576935,0.0034862518310547763
0.005808795000120881,0.006377792358398526
0.006362715999784996,0.025909042358398526
0.006648582999332575,0.020049667358398526
0.006777986000088276,0.020049667358398526
0.006877862000692403,0.018096542358398526
0.007024843000181136,0.020049667358398526
0.007223421000162489,0.020049667358398526
0.007380765999187133,0.020049667358398526
0.0075319610004953574,0.020049667358398526
0.007680115999392001,0.020049667358398526
0.007866963000196847,0.020049667358398526
0.008039242000450031,0.020049667358398526
0.008218806999138906,0.020049667358398526
0.008388816999286064,0.020049667358398526
0.008548002999305027,0.020049667358398526
0.00869982699987304,0.020049667358398526
0.008851443999446929,0.020049667358398526
0.009004143999845837,0.020049667358398526
0.009159196000837255,0.020049667358398526
0.009307664000516525,0.022002792358398526
0.009442708000278799,0.022002792358398526
0.009536551000564941,0.022002792358398526
0.009673534999819822,0.022002792358398526
0.009768133999386919,0.022002792358398526
0.00991165499908675,0.023955917358398526
0.010070075999465189,0.023955917358398526
0.012758373999531614,0.027862167358398526
0.01600171199970646,0.033721542358398526
0.029589740999654168,0.033721542358398526
0.030067424000662868,0.033721542358398526
0.030370485999810626,0.033721542358398526
0.030634025000836118,0.033721542358398526
0.03088843600016844,0.033721542358398526
0.031170790000032866,0.033721542358398526
0.03144682899983309,0.033721542358398526
0.03173384199908469,0.033721542358398526
0.03199428799962334,0.033721542358398526
0.03224595699975907,0.033721542358398526
0.032505220999155426,0.033721542358398526
0.03277324400005455,0.033721542358398526
0.033050388999981806,0.033721542358398526
0.03330120700047701,0.033721542358398526
0.033546583999850554,0.033721542358398526
0.0338102389996493,0.033721542358398526
0.03406136800003878,0.033721542358398526
0.03431187999922258,0.033721542358398526
0.03455322899935709,0.033721542358398526
0.034801673999027116,0.033721542358398526
0.03505059499912022,0.033721542358398526
0.035294797000460676,0.033721542358398526
0.035541339000701555,0.033721542358398526
0.03582627200012212,0.033721542358398526
0.036103296999499435,0.033721542358398526
0.03638187499927881,0.033721542358398526
0.03663311899981636,0.033721542358398526
0.03688402499938093,0.033721542358398526
0.037135491000299226,0.033721542358398526
0.0373919890007528,0.033721542358398526
0.037672132000807323,0.033721542358398526
0.03795065399935993,0.033721542358398526
0.03822095000032277,0.033721542358398526
0.03848665700024867,0.033721542358398526
0.03874312500011001,0.033721542358398526
0.03902850899976329,0.033721542358398526
0.03929566000078921,0.033721542358398526
0.039572625000801054,0.033721542358398526
0.03982487299981585,0.033721542358398526
0.040080090999254026,0.033721542358398526
0.04034192799917946,0.033721542358398526
0.04060964599921135,0.033721542358398526
0.04088308800055529,0.033721542358398526
0.04115411800012225,0.033721542358398526
0.04142348799905449,0.033721542358398526
0.04171972500080301,0.033721542358398526
0.04196684999988065,0.033721542358398526
0.04221594000046025,0.033721542358398526
0.04246207799951662,0.033721542358398526
0.04270767900015926,0.033721542358398526
0.042995329000405036,0.033721542358398526
0.04336698599945521,0.033721542358398526
0.04365823700027249,0.033721542358398526
0.04393776200049615,0.033721542358398526
0.044211508000444155,0.033721542358398526
0.04448438899999019,0.033721542358398526
0.044760755999959656,0.033721542358398526
0.04504153999914706,0.033721542358398526
0.04534452599909855,0.033721542358398526
0.045724505000180216,0.033721542358398526
0.057588936999309226,0.033721542358398526
0.058017098999698646,0.033721542358398526
0.058433846999832895,0.033721542358398526
0.05878024099911272,0.033721542358398526
0.059136834999662824,0.033721542358398526
0.059397973000159254,0.033721542358398526
0.059655140999893774,0.033721542358398526
0.059916440999586484,0.033721542358398526
0.06059136399926501,0.033721542358398526
0.060908555999048986,0.033721542358398526
0.06137209500047902,0.033721542358398526
0.06182186099977116,0.033721542358398526
0.062100678000206244,0.033721542358398526
0.06235459600065951,0.033721542358398526
0.06265124399942579,0.033721542358398526
0.06292753699926834,0.033721542358398526
0.06335498199950962,0.033721542358398526
0.06366478299969458,0.033721542358398526
0.06392734099972586,0.033721542358398526
0.06422933000067133,0.033721542358398526
0.06450500100072531,0.033721542358398526
0.06479500000023108,0.033721542358398526
0.06508116899931338,0.033721542358398526
0.06544643300003372,0.033721542358398526
0.06588575699970534,0.033721542358398526
0.06618741300007969,0.033721542358398526
0.06645140900036495,0.033721542358398526
0.06671198399999412,0.033721542358398526
0.06697650100068131,0.033721542358398526
0.06725632599955134,0.033721542358398526
0.06752300600055605,0.033721542358398526
0.06780959500065364,0.033721542358398526
0.06808034899950144,0.033721542358398526
0.06834828699902573,0.033721542358398526
0.06862251699931221,0.033721542358398526
0.06890621799902874,0.033721542358398526
0.06918188000054215,0.033721542358398526
0.06945435899979202,0.033721542358398526
0.06975675499961653,0.033721542358398526
0.070031449000453,0.033721542358398526
0.07028575599906617,0.033721542358398526
0.0705413010000484,0.033721542358398526
0.07078668500071217,0.033721542358398526
0.07104078399970604,0.033721542358398526
0.07130383699950471,0.033721542358398526
0.07155648399930215,0.033721542358398526
0.07180712199988193,0.033721542358398526
0.07206696399953216,0.033721542358398526
0.08158680899941828,0.033721542358398526
0.08199651500035543,0.033721542358398526
0.08230788599939842,0.033721542358398526
0.08261087299979408,0.033721542358398526
0.08289197799967951,0.033721542358398526
0.0831610589993943,0.033721542358398526
0.08344191799915279,0.033721542358398526
0.08369951600070635,0.033721542358398526
0.08396906699999818,0.033721542358398526
0.08424729199941794,0.033721542358398526
0.08454137999979139,0.033721542358398526
0.08479870299925096,0.033721542358398526
0.08508387400070205,0.035674667358398526
0.08535027099969739,0.035674667358398526
0.08565236299909884,0.035674667358398526
0.08592769899951236,0.035674667358398526
0.08619409499988251,0.035674667358398526
0.0864613260000624,0.035674667358398526
0.08687826399909682,0.035674667358398526
0.08716501500020968,0.035674667358398526
0.08744708499943954,0.035674667358398526
0.08771870300006412,0.035674667358398526
0.08796944899950176,0.035674667358398526
0.08822194099957414,0.035674667358398526
0.08847353899909649,0.035674667358398526
0.08871673300018301,0.035674667358398526
0.08905730500009668,0.035674667358398526
0.0894157950006047,0.035674667358398526
0.08974917600062327,0.035674667358398526
0.09003688099983265,0.035674667358398526
0.09032993899927533,0.035674667358398526
0.09061493199988035,0.035674667358398526
0.09090263299913204,0.035674667358398526
0.09116896100022132,0.035674667358398526
0.091448594999747,0.035674667358398526
0.09173132499927306,0.035674667358398526
0.09200177200000326,0.035674667358398526
0.09228509899912751,0.035674667358398526
0.09258486299950164,0.035674667358398526
0.09286444499957724,0.035674667358398526
0.09313671699965198,0.035674667358398526
0.09340429700023378,0.035674667358398526
0.0937171829991712,0.035674667358398526
0.09398596699975315,0.035674667358398526
0.09428180500071903,0.035674667358398526
0.0945259599993733,0.035674667358398526
0.09477310399961425,0.035674667358398526
0.09502720800082898,0.035674667358398526
0.09527426599925093,0.035674667358398526
0.09551911800008384,0.035674667358398526
0.09579989700068836,0.035674667358398526
0.0960789439996006,0.035674667358398526
0.0963456289991882,0.035674667358398526
0.09661684499951662,0.035674667358398526
0.0969051779993606,0.035674667358398526
0.09715894500004651,0.035674667358398526
0.10558584699901985,0.035674667358398526
0.11604487600016,0.035674667358398526
0.12649732399950153,0.035674667358398526
0.13697660400066525,0.035674667358398526
0.14762553100081277,0.035674667358398526
0.15808395100066264,0.035674667358398526
0.16855225399922347,0.040061569213867276
0.17904401600026176,0.040061569213867276
0.1895180800001981,0.040061569213867276
0.2000461589996121,0.040061569213867276
