,required_seconds,required_ram,library,graph,loop,degrees_mean,mean_number_of_types_for_edge,singleton_nodes,edges_number,selfloops_rate,degrees_median,multigraph_edges_number,bidirectional_rate,is_multigraph,unique_edge_types_number,multigraph_edges_ratio,unique_node_types_number,connected_components_number,selfloops_number,density,degrees_max,degrees_min,is_directed,traps_rate,degrees_mode,nodes_number,step
15,0.15575119100003576,0.027732908111257615,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
16,0.16616649600018718,0.029174863677663865,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
17,0.17653116800011048,0.030616819244070115,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
18,0.18689643300012904,0.031578122955007615,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
19,0.19738001399991845,0.033020078521413865,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
20,0.20774840200010658,0.034462034087820115,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
21,0.21813576900012777,0.035423337798757615,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
22,0.2285040960000515,0.036865293365163865,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
23,0.23894844100004775,0.037826597076101365,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
24,0.24938465200011706,0.03953939614836699,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
25,0.25973653300025035,0.04098135171477324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
26,0.27012017300012303,0.04194265542571074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
27,0.28054933500015977,0.04290395913664824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
28,0.29091121600004044,0.04434591470305449,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
29,0.3012598310001522,0.04578787026946074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
30,0.3116535819999626,0.04674917398039824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
31,0.3220226170001297,0.04819112954680449,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
32,0.3324383039998793,0.04915243325774199,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
33,0.34281505400031165,0.05059438882414824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
34,0.3531882269999187,0.05155569253508574,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
35,0.36361614899988126,0.05299764810149199,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
36,0.373996797000018,0.05395895181242949,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
37,0.38445842999999513,0.05540090737883574,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
38,0.39488832699998966,0.05636221108977324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
39,0.4053215670001009,0.05780416665617949,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
40,0.415747902000021,0.05876547036711699,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
41,0.42612094900005104,0.05972677407805449,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
42,0.43648643799997444,0.06116872964446074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
43,0.4468754810000064,0.06213003335539824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
44,0.4573469090000799,0.06357198892180449,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
45,0.4677213049999409,0.06453329263274199,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
46,0.47810010200009856,0.06597524819914824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
47,0.48849906800023746,0.06693655191008574,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
48,0.4988716289999502,0.06789785562102324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
49,0.5092351010002858,0.06933981118742949,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
50,0.5196072399999139,0.07030111489836699,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
51,0.5300272130002668,0.07174307046477324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
52,0.5404485740000382,0.07270437417571074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
53,0.5508308849998684,0.07366567788664824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
54,0.5611964949998764,0.07510763345305449,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
55,0.5715895970001839,0.07606893716399199,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
56,0.581990051000048,0.07703024087492949,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
57,0.5923909819998698,0.07847219644133574,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
58,0.6027670739999849,0.07943350015227324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
59,0.6131581140002709,0.08039480386321074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
60,0.623596500000076,0.08135610757414824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
61,0.6339861740002561,0.08279806314055449,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
62,0.6444954419998794,0.08375936685149199,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
63,0.6549023249999664,0.08520132241789824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
64,0.6653616910002711,0.08616262612883574,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
65,0.6757523250003032,0.08712392983977324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
66,0.6861611630001789,0.08856588540617949,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
67,0.6965296620001027,0.08952718911711699,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
68,0.7068928610001421,0.09048849282805449,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
69,0.7173096710002937,0.09193044839446074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
70,0.7277451710001515,0.09289175210539824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
71,0.7381804950000515,0.09385305581633574,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
72,0.7485653930002627,0.09528738198821074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
73,0.7590063550001105,0.09600835977141386,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
74,0.7694288500001676,0.09745031533782011,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
75,0.7798261180000736,0.09841161904875761,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
76,0.7902083809999567,0.09937292275969511,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
77,0.8005983689999994,0.10033422647063261,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
78,0.8110109650001505,0.10177618203703886,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
79,0.8214000030002353,0.10273748574797636,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
80,0.8317632080002113,0.10369878945891386,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
81,0.8421676580001076,0.10466009316985136,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
82,0.852555503000076,0.10610204873625761,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
83,0.8629334570000537,0.10706335244719511,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
84,0.8733425489999718,0.10802465615813261,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
85,0.883697783000116,0.10898595986907011,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
86,0.8940717200002837,0.11042791543547636,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
87,0.9045188439999947,0.11186987100188261,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
88,0.914897873999962,0.11235052285735136,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
89,0.9252592510001705,0.11378484902922636,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
90,0.9356295000002319,0.11787038980071074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
91,0.9460122939999565,0.11787038980071074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
92,0.9563667820002593,0.12074667153899199,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
93,0.9667111329999898,0.12363058267180449,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
94,0.977061828999922,0.12025076089446074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
95,0.9874517339999329,0.12121206460539824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
96,0.9978252670002803,0.12215810952727324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
97,1.0081774549998954,0.12287908731047636,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
98,1.0185865960002047,0.12382894692961699,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
99,1.028974011000173,0.12455373941008574,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
100,1.0393683400002374,0.12551504312102324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
101,1.049736816999939,0.12647634683196074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
102,1.0601137190001282,0.12743765054289824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
103,1.070501169000181,0.1288796061093045,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
104,1.0808955080001397,0.129840909820242,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
105,1.0912335090001761,0.1308022135311795,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
106,1.101596814000004,0.131763517242117,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
107,1.1119474619999892,0.13320547280852324,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
108,1.1223448499999904,0.13416677651946074,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
109,1.1327436740002668,0.13512808023039824,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
110,1.143111183000201,0.13608938394133574,ensmallen,KG-COVID-19,0,57.63111979025601,1,0,21278101,0.00002241741403520925,1,0,0.5454995725417414,false,0,0,0,753,477,0.00015609221745299721,90378,0,true,0.5625021248933298,0,369212,builder
