delta,ram,epoch
0.014028562000021338,0.00615692138671875,1602837340.322294
0.014185940963216126,0.00615692138671875,1602837340.3224523
0.014344051014631987,0.00615692138671875,1602837340.322628
0.014519618009217083,0.00615692138671875,1602837340.3227892
0.014680924010463059,0.00615692138671875,1602837340.3229485
0.014839595009107143,0.00615692138671875,1602837340.32311
0.015001797990407795,0.0066375732421875,1602837340.3232696
0.015161197981797159,0.0066375732421875,1602837340.3234284
0.01532683800905943,0.0066375732421875,1602837340.3235967
0.015488272998481989,0.0066375732421875,1602837340.3237553
0.015646471991203725,0.00640106201171875,1602837340.3239183
0.015810312004759908,0.00640106201171875,1602837340.3240786
0.015970428998116404,0.00640106201171875,1602837340.3242378
0.016129002964589745,0.00640106201171875,1602837340.3243954
0.016287152015138417,0.00640106201171875,1602837340.3245542
0.016447100962977856,0.00640106201171875,1602837340.3247132
0.01660465099848807,0.00640106201171875,1602837340.3248842
0.0167761420016177,0.00640106201171875,1602837340.325045
0.01693660899763927,0.00640106201171875,1602837340.3252032
0.01709443499566987,0.00640106201171875,1602837340.3253615
0.017252596968319267,0.00640106201171875,1602837340.3255181
0.017409212014172226,0.00640106201171875,1602837340.3256752
0.01756746496539563,0.00640106201171875,1602837340.3258343
0.01773794397013262,0.00640106201171875,1602837340.3260126
0.017905846994835883,0.00640106201171875,1602837340.3261735
0.018064786971081048,0.00640106201171875,1602837340.3263311
0.018232451984658837,0.00640106201171875,1602837340.326502
0.018393983016721904,0.0068817138671875,1602837340.3266728
0.018564597994554788,0.0068817138671875,1602837340.3268316
0.018723638961091638,0.0068817138671875,1602837340.3269963
0.01888911600690335,0.0068817138671875,1602837340.3271568
0.01904802501667291,0.0068817138671875,1602837340.3273144
0.019205595017410815,0.0068817138671875,1602837340.3274775
0.019370056979823858,0.0068817138671875,1602837340.3276389
0.01953027496347204,0.00736236572265625,1602837340.3277986
0.01968965196283534,0.00736236572265625,1602837340.327958
0.0198493970092386,0.00736236572265625,1602837340.3281162
0.020007287967018783,0.00736236572265625,1602837340.3282745
0.02016559400362894,0.00736236572265625,1602837340.3284314
0.02032596798380837,0.00736236572265625,1602837340.328592
0.020483471977058798,0.00736236572265625,1602837340.3287559
0.020648497971706092,0.007843017578125,1602837340.3289363
0.020828951965086162,0.007843017578125,1602837340.3290975
0.020988611970096827,0.007843017578125,1602837340.3292556
0.02114833699306473,0.007843017578125,1602837340.3294165
0.021307625982444733,0.007843017578125,1602837340.329574
0.02146668900968507,0.007843017578125,1602837340.3297336
0.02162600395968184,0.007843017578125,1602837340.329905
0.02179752296069637,0.00832366943359375,1602837340.3300664
0.02195835701422766,0.00832366943359375,1602837340.3302257
0.022117221960797906,0.00832366943359375,1602837340.3303835
0.022275269962847233,0.00832366943359375,1602837340.3305416
0.022447976982221007,0.008087158203125,1602837340.3307188
0.02261013101087883,0.008087158203125,1602837340.3308825
0.022773933014832437,0.008087158203125,1602837340.3310406
0.022932060004677624,0.008087158203125,1602837340.3312051
0.02309710596455261,0.008087158203125,1602837340.331364
0.023255648964550346,0.008087158203125,1602837340.3315217
0.023413088987581432,0.008087158203125,1602837340.3316789
0.023570529010612518,0.008087158203125,1602837340.331837
0.0237293120007962,0.00856781005859375,1602837340.3319957
0.023887310991995037,0.00856781005859375,1602837340.3321538
0.02404505299637094,0.00856781005859375,1602837340.3323107
0.024202539992984384,0.00856781005859375,1602837340.3324685
0.024360609997529536,0.00856781005859375,1602837340.3326278
0.024518852995242923,0.0090484619140625,1602837340.332785
0.024676778994034976,0.0090484619140625,1602837340.3329437
0.024835339980199933,0.0090484619140625,1602837340.333101
0.02499247097875923,0.0090484619140625,1602837340.3332584
0.025149683991912752,0.0090484619140625,1602837340.333416
0.025307074014563113,0.0090484619140625,1602837340.3335726
0.025463860016316175,0.00952911376953125,1602837340.3337297
0.02562096598558128,0.00952911376953125,1602837340.3338912
0.02578290901146829,0.00952911376953125,1602837340.3340487
0.025940291001461446,0.00952911376953125,1602837340.3342056
0.02609685400966555,0.00952911376953125,1602837340.335058
0.026961139985360205,0.01049041748046875,1602837340.3352716
0.027165899984538555,0.01049041748046875,1602837340.3354397
0.027331476972904056,0.0109710693359375,1602837340.3356004
0.027492199966218323,0.0109710693359375,1602837340.3357596
0.027650900010485202,0.0109710693359375,1602837340.3359241
0.027815448003821075,0.0109710693359375,1602837340.3360825
0.02797403297154233,0.0109710693359375,1602837340.3362403
0.028131836967077106,0.0109710693359375,1602837340.3364012
0.028292499016970396,0.01145172119140625,1602837340.336567
0.02846018399577588,0.01145172119140625,1602837340.3367288
0.028620818979106843,0.01145172119140625,1602837340.3368921
0.028784714988432825,0.01145172119140625,1602837340.3370519
0.028942883014678955,0.01145172119140625,1602837340.337209
0.02910031599458307,0.011932373046875,1602837340.3373668
0.029257727961521596,0.011932373046875,1602837340.3375232
0.029414346965495497,0.011932373046875,1602837340.3376808
0.029572047002147883,0.011932373046875,1602837340.3378382
0.02972917299484834,0.011932373046875,1602837340.337995
0.02988638199167326,0.011932373046875,1602837340.3381522
0.030043423001188785,0.01241302490234375,1602837340.3383088
0.030200445966329426,0.01241302490234375,1602837340.3384664
0.030358173011336476,0.01241302490234375,1602837340.338636
0.03052676498191431,0.01241302490234375,1602837340.338793
0.030683693010360003,0.01241302490234375,1602837340.3389497
0.03084199596196413,0.01241302490234375,1602837340.3391073
0.030998217000160366,0.0128936767578125,1602837340.3392637
0.0311554649961181,0.0128936767578125,1602837340.3394215
0.03131240501534194,0.0128936767578125,1602837340.339578
0.03146929800277576,0.0128936767578125,1602837340.3397346
0.031625775969587266,0.0128936767578125,1602837340.3399076
0.03179949097102508,0.01337432861328125,1602837340.3400688
0.03196054697036743,0.01337432861328125,1602837340.340227
0.032118170987814665,0.01337432861328125,1602837340.3403838
0.03227480797795579,0.01385498046875,1602837340.340541
0.03243222500896081,0.01385498046875,1602837340.340699
0.0325903240009211,0.01433563232421875,1602837340.3408606
0.03275176300667226,0.01433563232421875,1602837340.34102
0.03291264397557825,0.01433563232421875,1602837340.3411796
0.03307090001180768,0.0148162841796875,1602837340.3413374
0.033229096967261285,0.0148162841796875,1602837340.3414953
0.03338659001747146,0.0148162841796875,1602837340.3416526
0.03354405297432095,0.0148162841796875,1602837340.3418102
0.033701594977173954,0.0148162841796875,1602837340.3419678
0.033859592978842556,0.0148162841796875,1602837340.342126
0.03401732596103102,0.01529693603515625,1602837340.342283
0.03417521296069026,0.01529693603515625,1602837340.3424413
0.034334828960709274,0.01529693603515625,1602837340.3426
0.03449067898327485,0.01529693603515625,1602837340.3427584
0.03464965696912259,0.01529693603515625,1602837340.3429253
0.03481685899896547,0.015777587890625,1602837340.343085
0.034976421971805394,0.015777587890625,1602837340.3432431
0.0351343959919177,0.015777587890625,1602837340.3434005
0.03529176500160247,0.015777587890625,1602837340.3435736
0.035466716974042356,0.015777587890625,1602837340.3437338
0.03562522999709472,0.015777587890625,1602837340.343896
0.035787341999821365,0.01625823974609375,1602837340.3440537
0.035945495998021215,0.01625823974609375,1602837340.3442128
0.03610371897229925,0.0167388916015625,1602837340.3443725
0.03626359399640933,0.016021728515625,1602837340.3445332
0.0364245199598372,0.016021728515625,1602837340.3446915
0.03658274299232289,0.016021728515625,1602837340.3448603
0.036753788008354604,0.016021728515625,1602837340.3450222
0.036913761985488236,0.016021728515625,1602837340.3451805
0.037071198981720954,0.016021728515625,1602837340.3453372
0.037228338012937456,0.016021728515625,1602837340.3454933
0.037384483963251114,0.01650238037109375,1602837340.3456502
0.037542558973655105,0.01650238037109375,1602837340.3458078
0.03769898600876331,0.01650238037109375,1602837340.3459654
0.03785691800294444,0.01650238037109375,1602837340.346124
0.03801575297256932,0.01650238037109375,1602837340.3462808
0.0381722979946062,0.01650238037109375,1602837340.3464375
0.03832845500437543,0.0169830322265625,1602837340.3465939
0.038458583992905915,0.0169830322265625,1602837340.3467274
0.03861978696659207,0.0169830322265625,1602837340.346889
0.03877998696407303,0.0169830322265625,1602837340.3470457
0.03893655200954527,0.0169830322265625,1602837340.347202
0.039093396975658834,0.01746368408203125,1602837340.3473585
0.03924993396503851,0.01746368408203125,1602837340.3475153
0.039406623982358724,0.01746368408203125,1602837340.3476713
0.03956283099250868,0.01746368408203125,1602837340.3478334
0.039724988979287446,0.01746368408203125,1602837340.3479922
0.03988378698704764,0.0179443359375,1602837340.3481498
0.04004113096743822,0.0179443359375,1602837340.348306
0.04019721696386114,0.0179443359375,1602837340.3484628
0.040353750984650105,0.0179443359375,1602837340.348619
0.04050991899566725,0.01842498779296875,1602837340.3487751
0.040670757996849716,0.01842498779296875,1602837340.3489368
0.04082813498098403,0.01842498779296875,1602837340.3490942
0.040985024999827147,0.01842498779296875,1602837340.3492506
0.04114162997575477,0.01842498779296875,1602837340.349408
0.04129936499521136,0.01842498779296875,1602837340.3495724
0.0414641720126383,0.01842498779296875,1602837340.3497322
0.041623557975981385,0.01842498779296875,1602837340.3499012
0.04179443896282464,0.01842498779296875,1602837340.3500624
0.04195402696495876,0.01842498779296875,1602837340.350221
0.04211233201203868,0.01842498779296875,1602837340.3503788
0.042270642006769776,0.01842498779296875,1602837340.3505378
0.0424375279690139,0.01842498779296875,1602837340.350718
0.04261141596361995,0.01842498779296875,1602837340.3508842
0.0427769260131754,0.01842498779296875,1602837340.351045
0.04293625499121845,0.01842498779296875,1602837340.3512037
0.043095261964481324,0.01842498779296875,1602837340.3513613
0.04325294401496649,0.01842498779296875,1602837340.3515189
0.043411282007582486,0.01842498779296875,1602837340.3516786
0.043570262962020934,0.01842498779296875,1602837340.3518376
0.04372885200427845,0.01842498779296875,1602837340.3519955
0.043886779982130975,0.01842498779296875,1602837340.3521535
0.04404504498234019,0.0189056396484375,1602837340.352312
0.04420309700071812,0.0189056396484375,1602837340.352471
0.044362402986735106,0.0189056396484375,1602837340.352631
0.04452255700016394,0.0189056396484375,1602837340.3527906
0.044682576961349696,0.0189056396484375,1602837340.3529491
0.04484030598541722,0.0189056396484375,1602837340.353106
0.04499820800265297,0.0189056396484375,1602837340.3532665
0.04515749798156321,0.0189056396484375,1602837340.3534229
0.04531347699230537,0.0189056396484375,1602837340.3535786
0.04546990297967568,0.01938629150390625,1602837340.353735
0.045626070990692824,0.01938629150390625,1602837340.3538961
0.04578830295940861,0.01938629150390625,1602837340.3540537
0.04594560997793451,0.01938629150390625,1602837340.354211
0.046103351982310414,0.01938629150390625,1602837340.354368
0.04625931801274419,0.01938629150390625,1602837340.354525
0.046416521014180034,0.01938629150390625,1602837340.3547008
0.04659279697807506,0.01938629150390625,1602837340.3548725
0.0467652470106259,0.019866943359375,1602837340.355034
0.04692564799915999,0.019866943359375,1602837340.3551915
0.04708293901057914,0.019866943359375,1602837340.3553486
0.04724029800854623,0.019866943359375,1602837340.3555062
0.04739864298608154,0.019866943359375,1602837340.355664
0.047555792960338295,0.019866943359375,1602837340.3558278
0.04771908896509558,0.019866943359375,1602837340.3559856
0.04787801898783073,0.019866943359375,1602837340.3561451
0.04803640296449885,0.019866943359375,1602837340.3563073
0.04819915897678584,0.019866943359375,1602837340.356495
0.04839003301458433,0.019866943359375,1602837340.3566632
0.04855462396517396,0.02034759521484375,1602837340.3568218
0.04871295898919925,0.02034759521484375,1602837340.3569808
0.04887249995954335,0.02034759521484375,1602837340.3571398
0.0490309139713645,0.02034759521484375,1602837340.3572977
0.049189521989319474,0.02034759521484375,1602837340.3574567
0.04934767697704956,0.02034759521484375,1602837340.3576143
0.04950724198715761,0.02034759521484375,1602837340.357774
0.049665410013403744,0.02034759521484375,1602837340.3579366
0.04982844600453973,0.02034759521484375,1602837340.358095
0.049986600992269814,0.02034759521484375,1602837340.3582523
0.05014435696648434,0.02034759521484375,1602837340.3584096
0.050301907991524786,0.0208282470703125,1602837340.3585682
0.05043795396341011,0.0208282470703125,1602837340.3587046
0.05059613398043439,0.0208282470703125,1602837340.358867
0.05075844097882509,0.0208282470703125,1602837340.3590238
0.05091496399836615,0.0208282470703125,1602837340.3591805
0.051072112983092666,0.0208282470703125,1602837340.3593383
0.05123040999751538,0.0208282470703125,1602837340.3594964
0.051387919986154884,0.0208282470703125,1602837340.359654
0.05154501699144021,0.0208282470703125,1602837340.3598113
0.051717369991820306,0.02059173583984375,1602837340.3599925
0.05188480898505077,0.02059173583984375,1602837340.3601534
0.0520448709721677,0.02059173583984375,1602837340.360314
0.05220577697036788,0.02059173583984375,1602837340.3604732
0.052364594012033194,0.02059173583984375,1602837340.3606322
0.05252349597867578,0.02059173583984375,1602837340.3607893
0.05273103801300749,0.02059173583984375,1602837340.361008
0.052900384995155036,0.02059173583984375,1602837340.3611677
0.053058737015817314,0.02059173583984375,1602837340.3613245
0.05321549600921571,0.02059173583984375,1602837340.3614836
0.05337474698899314,0.02059173583984375,1602837340.3616414
0.05353270296473056,0.02059173583984375,1602837340.3617983
0.05368969199480489,0.02059173583984375,1602837340.361957
0.05384872801369056,0.02059173583984375,1602837340.362114
0.05400565196759999,0.02059173583984375,1602837340.3622708
0.05416198098100722,0.02059173583984375,1602837340.3624272
0.054318442998919636,0.02059173583984375,1602837340.362584
0.0544556449749507,0.02059173583984375,1602837340.3627234
0.0546160259982571,0.02059173583984375,1602837340.3629043
0.05479628796456382,0.02059173583984375,1602837340.3630707
0.05496213398873806,0.02059173583984375,1602837340.363229
0.0551204250077717,0.02059173583984375,1602837340.3633876
0.05527937097940594,0.0210723876953125,1602837340.3635588
0.05545076297130436,0.0210723876953125,1602837340.3637185
0.055610739975236356,0.0210723876953125,1602837340.36389
0.055781262984965,0.0210723876953125,1602837340.3640487
0.055939988989848644,0.0210723876953125,1602837340.3642066
0.05609800998354331,0.0210723876953125,1602837340.364365
0.05625627998961136,0.0210723876953125,1602837340.364524
0.05641455401200801,0.0210723876953125,1602837340.3646805
0.05657138500828296,0.0210723876953125,1602837340.3648374
0.05674246000126004,0.0210723876953125,1602837340.3650174
0.05690960498759523,0.0210723876953125,1602837340.365177
0.05706801998894662,0.0210723876953125,1602837340.3653355
0.05722696299199015,0.0210723876953125,1602837340.365494
0.05738537898287177,0.0210723876953125,1602837340.3656516
0.05754320800770074,0.0210723876953125,1602837340.3658094
0.057701461017131805,0.0210723876953125,1602837340.3659718
0.05786411598091945,0.0210723876953125,1602837340.36613
0.05802139895968139,0.0210723876953125,1602837340.3662877
0.05817894800566137,0.0210723876953125,1602837340.366445
0.058336324989795685,0.0210723876953125,1602837340.3666022
0.05850428401026875,0.0210723876953125,1602837340.3667715
0.058662972995080054,0.0210723876953125,1602837340.3669338
0.05882464500609785,0.0210723876953125,1602837340.3670907
0.05898314598016441,0.0210723876953125,1602837340.3672497
0.05914069298887625,0.0210723876953125,1602837340.3674066
0.05929780699079856,0.0210723876953125,1602837340.3675628
0.059454281989019364,0.02083587646484375,1602837340.3677197
0.059610900992993265,0.02083587646484375,1602837340.3678932
0.059784655983094126,0.02083587646484375,1602837340.3680515
0.05994260299485177,0.02083587646484375,1602837340.3682086
0.060100306989625096,0.02083587646484375,1602837340.3683677
0.06025892699835822,0.02083587646484375,1602837340.3685253
0.06041671195998788,0.02083587646484375,1602837340.3686836
0.06057482399046421,0.02083587646484375,1602837340.3688405
0.06073152396129444,0.02083587646484375,1602837340.3689978
0.06088891200488433,0.02083587646484375,1602837340.3691535
0.06104545696871355,0.02083587646484375,1602837340.36931
0.06120158301200718,0.02083587646484375,1602837340.3694675
0.061358370003290474,0.02083587646484375,1602837340.369625
0.061516891000792384,0.02083587646484375,1602837340.369789
0.061685935012064874,0.02083587646484375,1602837340.3699565
0.061848376004491,0.02083587646484375,1602837340.3701158
0.06200708996038884,0.02083587646484375,1602837340.3702738
0.06216496496926993,0.02083587646484375,1602837340.3704317
0.062326013983692974,0.02083587646484375,1602837340.3705924
0.06243633001577109,0.02083587646484375,1602837340.3707037
0.06259581597987562,0.02083587646484375,1602837340.370868
0.06275946897221729,0.02083587646484375,1602837340.3710268
0.06291808298556134,0.02083587646484375,1602837340.3711858
0.06307675200514495,0.0206146240234375,1602837340.3713431
0.06323471601353958,0.0206146240234375,1602837340.3715024
0.06339380098506808,0.0206146240234375,1602837340.371662
0.06355370697565377,0.0206146240234375,1602837340.3718257
0.06371734198182821,0.0206146240234375,1602837340.3719866
0.06387846800498664,0.0206146240234375,1602837340.3721454
0.06403721001697704,0.0206146240234375,1602837340.372304
0.06419546401593834,0.0206146240234375,1602837340.3724616
0.064353592984844,0.0206146240234375,1602837340.3726206
0.06451321899658069,0.0206146240234375,1602837340.3727806
0.06467467901529744,0.0206146240234375,1602837340.3729408
0.0648318919702433,0.0206146240234375,1602837340.3730989
0.06499041098868474,0.0206146240234375,1602837340.3732579
0.06514948501717299,0.0206146240234375,1602837340.3734157
0.06530718901194632,0.0206146240234375,1602837340.3735745
0.0654657959821634,0.0206146240234375,1602837340.3737326
0.06562446500174701,0.0206146240234375,1602837340.3738945
0.06578619597712532,0.0206146240234375,1602837340.3740523
0.06594399700406939,0.0206146240234375,1602837340.3742115
0.06610318401362747,0.0206146240234375,1602837340.37437
0.06626296596368775,0.0206146240234375,1602837340.3745294
0.06642168498365209,0.0206146240234375,1602837340.374699
0.06659044901607558,0.02109527587890625,1602837340.3748686
0.06676098896423355,0.02109527587890625,1602837340.3750343
0.06692586099961773,0.02109527587890625,1602837340.3751924
0.06708355800947174,0.02109527587890625,1602837340.3753495
0.0672409720136784,0.02109527587890625,1602837340.3755062
0.06739736598683521,0.02109527587890625,1602837340.3756633
0.06755432899808511,0.02109527587890625,1602837340.3758204
0.06771512300474569,0.02109527587890625,1602837340.3759823
0.06792158301686868,0.02109527587890625,1602837340.3763206
0.06822882196865976,0.02109527587890625,1602837340.3765173
0.0684120889636688,0.02109527587890625,1602837340.3767073
0.06860076996963471,0.02109527587890625,1602837340.3768787
0.06877176696434617,0.02109527587890625,1602837340.3770454
0.06893830600893125,0.02109527587890625,1602837340.3772097
0.06910228001652285,0.02109527587890625,1602837340.3773758
0.06926891498733312,0.02109527587890625,1602837340.3775427
0.0694349340046756,0.02109527587890625,1602837340.3777063
0.06961372698424384,0.021575927734375,1602837340.3778913
0.06978423497639596,0.021575927734375,1602837340.378054
0.06994603900238872,0.021575927734375,1602837340.378216
0.07010791701031849,0.021575927734375,1602837340.3783762
0.07026802096515894,0.021575927734375,1602837340.3785365
0.07045698899310082,0.021575927734375,1602837340.3787289
0.07062193000456318,0.02205657958984375,1602837340.3788939
0.07078580401139334,0.02205657958984375,1602837340.3790553
0.07094689196674153,0.02205657958984375,1602837340.3792155
0.07110691099660471,0.02205657958984375,1602837340.3793764
0.07126770599279553,0.02205657958984375,1602837340.3795362
0.07142965600360185,0.0225372314453125,1602837340.3797028
0.07160592899890617,0.0225372314453125,1602837340.379881
0.07184924196917564,0.0225372314453125,1602837340.380227
0.07214799796929583,0.0225372314453125,1602837340.3804505
0.0723468599608168,0.02301788330078125,1602837340.3806293
0.07252476597204804,0.02301788330078125,1602837340.3807988
0.0726969029637985,0.02301788330078125,1602837340.3809733
0.07288300397340208,0.02301788330078125,1602837340.381172
0.07306701800553128,0.02301788330078125,1602837340.3813467
0.0732390969642438,0.02349853515625,1602837340.3815084
0.07340031099738553,0.02349853515625,1602837340.3816683
0.07355947600444779,0.02349853515625,1602837340.3818383
0.07373122096760198,0.02349853515625,1602837340.3820019
0.07393308798782527,0.02349853515625,1602837340.3822887
0.07419277500594035,0.02349853515625,1602837340.3824813
0.07437606499297544,0.02397918701171875,1602837340.3826702
0.07456302299397066,0.02397918701171875,1602837340.3828402
0.07473365700570866,0.02397918701171875,1602837340.3830054
0.07489721599267796,0.02397918701171875,1602837340.3831656
0.0750575449783355,0.02397918701171875,1602837340.383325
0.07521768898004666,0.02397918701171875,1602837340.3834884
0.07539200101746246,0.02397918701171875,1602837340.3836634
0.07555487100034952,0.02397918701171875,1602837340.3838232
0.07571569801075384,0.0244598388671875,1602837340.3839877
0.07587955199414864,0.0244598388671875,1602837340.3841546
0.07604739296948537,0.0244598388671875,1602837340.3843167
0.0762100419960916,0.0244598388671875,1602837340.3844838
0.07637562300078571,0.0244598388671875,1602837340.384644
0.07653598801698536,0.0244598388671875,1602837340.3848033
0.07676284498302266,0.0244598388671875,1602837340.3850605
0.07695551699725911,0.02494049072265625,1602837340.3852293
0.07712099998025224,0.02494049072265625,1602837340.3853974
0.0772897939896211,0.02494049072265625,1602837340.3855608
