delta,ram
0,0.0029569625854491965
0.00018328100122744218,0.0034376144409179465
0.00031947699972079135,0.0034376144409179465
0.0004247639990353491,0.0034376144409179465
0.0005155830003786832,0.0034376144409179465
0.0006029910000506788,0.0034376144409179465
0.0006889649994263891,0.0034376144409179465
0.0007732789999863598,0.0034376144409179465
0.0008564820018364117,0.0034376144409179465
0.0009401380011695437,0.0034376144409179465
0.0010235310001007747,0.0034376144409179465
0.0011173519997100811,0.0034376144409179465
0.0012098459992557764,0.0034376144409179465
0.0012951889984833542,0.0034376144409179465
0.0013850450013705995,0.0034376144409179465
0.0014704269997309893,0.0034376144409179465
0.001612852000107523,0.0034376144409179465
0.0017112599998654332,0.0034376144409179465
0.001804873001674423,0.0034376144409179465
0.0018916539993369952,0.0034376144409179465
0.001979207001568284,0.0034376144409179465
0.0020635990003938787,0.0034376144409179465
0.002147014998627128,0.0039182662963866965
0.0022304170015559066,0.0039182662963866965
0.0023132399983296636,0.0039182662963866965
0.002402096000878373,0.0039182662963866965
0.0024863079997885507,0.0039182662963866965
0.002569489999586949,0.0039182662963866965
0.0026527560003160033,0.0039182662963866965
0.00273604700123542,0.0039182662963866965
0.0028202239991514944,0.0039182662963866965
0.002903323998907581,0.0039182662963866965
0.0029859989990654867,0.0039182662963866965
0.00306948900106363,0.0039182662963866965
0.0031521290002274327,0.0039182662963866965
0.003234940999391256,0.0039182662963866965
0.0033183460000145715,0.0039182662963866965
0.0034079489996656775,0.0039182662963866965
0.0034911760012619197,0.0039182662963866965
0.0035766869987128302,0.0039182662963866965
0.003660917998786317,0.0043989181518554465
0.0037441040003614035,0.0043989181518554465
0.0038271560006251093,0.0043989181518554465
0.003916530000424245,0.0043989181518554465
0.004000766999524785,0.0043989181518554465
0.004083978001290234,0.0043989181518554465
0.004166951999650337,0.0043989181518554465
0.004251021000527544,0.0043989181518554465
0.004343360000348184,0.0043989181518554465
0.0044298089997028,0.0043989181518554465
0.004515341999649536,0.0043989181518554465
0.0045986699988134205,0.0043989181518554465
0.004683196999394568,0.0043989181518554465
0.004766238998854533,0.0043989181518554465
0.004849436001677532,0.0043989181518554465
0.0049331820009683724,0.0043989181518554465
0.0050164979984401725,0.0043989181518554465
0.00509931199849234,0.0043989181518554465
0.005182527998840669,0.0043989181518554465
0.005265406998660183,0.0043989181518554465
0.005358040001738118,0.0043989181518554465
0.005443409998406423,0.0043989181518554465
0.005546576998312958,0.0043989181518554465
0.0056342710013268515,0.0043989181518554465
0.005718117001379142,0.0043989181518554465
0.00580112199895666,0.0048795700073241965
0.005883588000870077,0.0048795700073241965
0.005966279000858776,0.0048795700073241965
0.006048808998457389,0.0048795700073241965
0.006131766000180505,0.0048795700073241965
0.006215302000782685,0.0048795700073241965
0.006299264001427218,0.0048795700073241965
0.0063869619989418425,0.0048795700073241965
0.006471458000305574,0.0048795700073241965
0.006559407000167994,0.0048795700073241965
0.00664482999854954,0.0048795700073241965
0.006729908000124851,0.0048795700073241965
0.006814624000980984,0.0048795700073241965
0.006898167001054389,0.0048795700073241965
0.006981053000345128,0.0048795700073241965
0.007064319001074182,0.0048795700073241965
0.007149681001465069,0.0048795700073241965
0.007233208998513874,0.0048795700073241965
0.007317779000004521,0.0048795700073241965
0.00740787500035367,0.0048795700073241965
0.007491535998269683,0.0048795700073241965
0.007574920000479324,0.0048795700073241965
0.0076582440015044995,0.0048795700073241965
0.007741943001747131,0.0048795700073241965
0.007824469001207035,0.0048795700073241965
0.007910044998425292,0.0053602218627929465
0.007993311999598518,0.0053602218627929465
0.008076399000856327,0.0053602218627929465
0.008162859998265048,0.0053602218627929465
0.008246376000897726,0.0053602218627929465
0.008333482001035009,0.0053602218627929465
0.008417523000389338,0.0053602218627929465
0.008500384999933885,0.0053602218627929465
0.008584639999753563,0.0053602218627929465
0.008667433001392055,0.0053602218627929465
0.008751212000788655,0.0053602218627929465
0.0088343729985354,0.0053602218627929465
0.00891685000169673,0.0053602218627929465
0.008999356999993324,0.0053602218627929465
0.009082297998247668,0.0053602218627929465
0.009164519000478322,0.0053602218627929465
0.009247311001672642,0.0053602218627929465
0.009335440998256672,0.0053602218627929465
0.009419327001523925,0.0053602218627929465
0.009502296001301147,0.0053602218627929465
0.009629922999010887,0.0053602218627929465
0.00972734999959357,0.0053602218627929465
0.009812765001697699,0.0053602218627929465
0.009897266998450505,0.0053602218627929465
0.009980620998248924,0.0053602218627929465
0.010064166999654844,0.0053602218627929465
0.010275885000737617,0.0053602218627929465
0.010489265998330666,0.0053602218627929465
0.010671825999452267,0.0053602218627929465
0.010871582999243401,0.0058408737182616965
0.011039321001589997,0.0058408737182616965
0.011202189001778606,0.0058408737182616965
0.011363450001226738,0.0058408737182616965
0.011529980998602696,0.0058408737182616965
0.011689465998642845,0.0058408737182616965
0.011875238000357058,0.0058408737182616965
0.012056663999828743,0.0058408737182616965
0.012216189999890048,0.0058408737182616965
0.012380526000924874,0.0058408737182616965
0.012539259001641767,0.0058408737182616965
0.012696557998424396,0.0058408737182616965
0.012852808999014087,0.0058408737182616965
0.013009859001613222,0.0058408737182616965
0.013173120998544618,0.0058408737182616965
0.01335349099826999,0.0058408737182616965
0.013521805001801113,0.0058408737182616965
0.013681402000656817,0.0058408737182616965
0.013838072001817636,0.0058408737182616965
0.013994746001117164,0.0058408737182616965
0.014151014998788014,0.0058408737182616965
0.014306861001387006,0.0058408737182616965
0.014471485999820288,0.0058408737182616965
0.014628888999141054,0.0058408737182616965
0.014790586999879451,0.0058408737182616965
0.014947585001209518,0.0058408737182616965
0.01510439000048791,0.0058408737182616965
0.015260336000210373,0.0058408737182616965
0.015436656001838855,0.0058408737182616965
0.015596860001096502,0.0058408737182616965
0.01575456399950781,0.0058408737182616965
0.015914538998913486,0.0058408737182616965
0.016071772999566747,0.0058408737182616965
0.016228691001742845,0.0058408737182616965
0.016385368999181082,0.0058408737182616965
0.016543163001188077,0.0058408737182616965
0.016699733001587447,0.0058408737182616965
0.01685656599875074,0.0058408737182616965
0.017065266001736745,0.0058408737182616965
0.01734679400033201,0.0058408737182616965
0.017528550000861287,0.0058408737182616965
0.01772205100132851,0.0058408737182616965
0.017891291001433274,0.0058408737182616965
0.018054226999083767,0.0058408737182616965
0.018214193001767853,0.0058408737182616965
0.018372842998360284,0.0058408737182616965
0.01854133999950136,0.0058408737182616965
0.01870450799833634,0.0058408737182616965
0.018862747001548996,0.0058408737182616965
0.019020103001821553,0.0058408737182616965
0.019180601000698516,0.0058408737182616965
0.019343505999131594,0.0058408737182616965
0.019507906999933766,0.0058408737182616965
0.019667275999381673,0.0058408737182616965
0.01982795799995074,0.0058408737182616965
0.019999838001240278,0.0058408737182616965
0.020164207999187056,0.0058408737182616965
0.020325558998592896,0.0058408737182616965
0.020489973001531325,0.0058408737182616965
0.020652612998674158,0.0058408737182616965
0.020853187001193874,0.0058408737182616965
0.021038783001131378,0.0058408737182616965
0.021199989001615904,0.0063215255737304465
0.02145502699931967,0.0063215255737304465
0.021758214999863412,0.0063215255737304465
0.022067474001232767,0.0063215255737304465
0.02227035000032629,0.0063215255737304465
0.022442210000008345,0.0063215255737304465
0.02260663600100088,0.0063215255737304465
0.02276921399970888,0.0063215255737304465
0.022930390998226358,0.0063215255737304465
0.023101079001207836,0.0063215255737304465
0.023260392001247965,0.0063215255737304465
0.023417116000928218,0.0063215255737304465
0.02359379300105502,0.0063215255737304465
0.02375676199881127,0.0063215255737304465
0.023914727000374114,0.0063215255737304465
0.02407680200121831,0.0063215255737304465
0.024239209000370465,0.0063215255737304465
0.024400262998824473,0.0063215255737304465
0.02455780899981619,0.0063215255737304465
0.024717721000342863,0.0063215255737304465
0.024877365998690948,0.0063215255737304465
0.025039748001290718,0.0063215255737304465
0.025197647999448236,0.0063215255737304465
0.025354696001159027,0.0063215255737304465
0.02553573900149786,0.0063215255737304465
0.025730042001669062,0.0063215255737304465
0.025902519999362994,0.0063215255737304465
0.026159578999795485,0.0063215255737304465
0.026383914999314584,0.0063215255737304465
0.02655421999952523,0.0063215255737304465
0.02671787600047537,0.0063215255737304465
0.02687830099966959,0.0063215255737304465
0.02706817899888847,0.0063215255737304465
0.027227929000218865,0.0063215255737304465
0.02738967800178216,0.0063215255737304465
0.027589870998781407,0.0063215255737304465
0.02782796999963466,0.0063215255737304465
0.028011679998598993,0.0063215255737304465
0.02817941299872473,0.0063215255737304465
0.028341697001451394,0.0063215255737304465
0.028506263999588555,0.0063215255737304465
0.028667898001003778,0.0063215255737304465
0.028826937999838265,0.0063215255737304465
0.029023734001384582,0.0063215255737304465
0.029183344999182737,0.0063215255737304465
0.02934364699831349,0.0063215255737304465
0.0295005760017375,0.0063215255737304465
0.029688211001484888,0.0063215255737304465
0.02984483000182081,0.0063215255737304465
0.030002097999386024,0.0063215255737304465
0.030158720001054462,0.0063215255737304465
0.030315043000882724,0.0063215255737304465
0.030471254998701625,0.0063215255737304465
0.030629017001047032,0.0063215255737304465
0.03078522799842176,0.0063215255737304465
0.03094722799869487,0.0063215255737304465
0.031110651998460526,0.0063215255737304465
0.03127014400160988,0.0063215255737304465
0.03144652500122902,0.0063215255737304465
0.03160699400177691,0.0063215255737304465
0.03176398199866526,0.0063215255737304465
0.03193554500103346,0.0063215255737304465
0.03209973900084151,0.0063215255737304465
0.03225795400067,0.0063215255737304465
0.03241728400098509,0.0063215255737304465
0.03257588899941766,0.0063215255737304465
0.0327335049987596,0.0063215255737304465
0.032890669001062633,0.0063215255737304465
0.03304833600122947,0.0063215255737304465
0.033206615000381134,0.0063215255737304465
0.033365347000653856,0.0063215255737304465
0.03352705699944636,0.0063215255737304465
0.03371117699862225,0.0063215255737304465
0.03387449300134904,0.0063215255737304465
0.03403234600045835,0.0063215255737304465
0.034189196998340776,0.0063215255737304465
0.03434651399948052,0.0063215255737304465
0.034504369999922346,0.0063215255737304465
0.03466213000137941,0.0063215255737304465
0.03481885599831003,0.0063215255737304465
0.034980414999154164,0.0063215255737304465
0.035137234001012985,0.0063215255737304465
0.03529502400124329,0.0063215255737304465
0.03545306399973924,0.0063215255737304465
0.035611276998679386,0.0063215255737304465
0.035767512999882456,0.0063215255737304465
0.035927545999584254,0.0063215255737304465
0.036086497999349376,0.0063215255737304465
0.036244746999727795,0.0063215255737304465
0.03640299100152333,0.0063215255737304465
0.036561008000717266,0.0063215255737304465
0.03671856800065143,0.0063215255737304465
0.03687509899828001,0.0063215255737304465
0.037033159998827614,0.0063215255737304465
0.03719131600155379,0.0063215255737304465
0.03734786900167819,0.0063215255737304465
0.03750558300089324,0.0063215255737304465
0.03767950999827008,0.0063215255737304465
0.037839380998775596,0.0063215255737304465
0.03799636899930192,0.0063215255737304465
0.03815341500012437,0.0063215255737304465
0.03831136599910678,0.0063215255737304465
0.038468996001029154,0.0063215255737304465
0.03862649299844634,0.0063215255737304465
0.03878231899943785,0.0063215255737304465
0.03894461500021862,0.0063215255737304465
0.03910275000089314,0.0063215255737304465
0.0392603100008273,0.0063215255737304465
0.03941807600131142,0.0063215255737304465
0.03957585700118216,0.0063215255737304465
0.03973294300158159,0.0060850143432616965
0.03988926700185402,0.0060850143432616965
0.04005579599834164,0.0060850143432616965
0.04021356600060244,0.0060850143432616965
0.040370358001382556,0.0060850143432616965
0.04052800800127443,0.0060850143432616965
0.04068647700114525,0.0060850143432616965
0.040843799000867875,0.0060850143432616965
0.04100206099974457,0.0060850143432616965
0.04140885300148511,0.0060850143432616965
0.041605392998462776,0.0060850143432616965
0.041782050000620075,0.0060850143432616965
0.04196002300159307,0.0060850143432616965
0.042121605001739226,0.0060850143432616965
0.042280565001419745,0.0060850143432616965
0.04244085499885841,0.0060850143432616965
0.042599119999067625,0.0060850143432616965
0.04275882300134981,0.0060850143432616965
0.042920151998259826,0.0060850143432616965
0.043078376998892054,0.0060850143432616965
0.043241160001343815,0.0060850143432616965
0.0433988490003685,0.0060850143432616965
0.04355930599922431,0.0060850143432616965
0.04371698099930654,0.0060850143432616965
0.04387488100110204,0.0060850143432616965
0.04403146999902674,0.0060850143432616965
0.04418810599963763,0.0060850143432616965
0.04434458800096763,0.0060850143432616965
0.04450291700050002,0.0060850143432616965
0.04466286100068828,0.0060850143432616965
0.044823211999755586,0.0060850143432616965
0.04498835300182691,0.0060850143432616965
0.04514571099934983,0.0060850143432616965
0.04530376000184333,0.0060850143432616965
0.04546164700150257,0.0060850143432616965
0.045648711999092484,0.0060850143432616965
0.04580749999877298,0.0060850143432616965
0.045969796999997925,0.0060850143432616965
0.046127417001116555,0.0060850143432616965
0.04628468100054306,0.0060850143432616965
0.046440858001005836,0.0060850143432616965
0.0465979350010457,0.0060850143432616965
0.04675438300182577,0.0060850143432616965
0.046917113999370486,0.0060850143432616965
0.0470744400008698,0.0060850143432616965
0.04723131100035971,0.0060850143432616965
0.04738799400001881,0.0060850143432616965
0.0475459810004395,0.0060850143432616965
0.04770261899830075,0.0060850143432616965
0.047859524998784764,0.0060850143432616965
0.04801770099948044,0.0060850143432616965
0.04817446300148731,0.0060850143432616965
0.04833670099833398,0.0060850143432616965
0.048493946000235155,0.0060850143432616965
0.04864994500167086,0.0060850143432616965
0.04880598700037808,0.0060850143432616965
0.04896727099912823,0.0060850143432616965
0.049124162000225624,0.0060850143432616965
0.04928077699878486,0.0060850143432616965
0.049437469999247696,0.0060850143432616965
0.0496184510011517,0.0060850143432616965
0.04979015999924741,0.0060850143432616965
0.049954955000430346,0.0060850143432616965
0.050113352001062594,0.0060850143432616965
0.05027137100114487,0.0060850143432616965
0.050429841998266056,0.0060850143432616965
0.05058765500143636,0.0060850143432616965
0.05074530300043989,0.0060850143432616965
0.050906317999761086,0.0060850143432616965
0.05106414400142967,0.0060850143432616965
0.05122141700121574,0.0060850143432616965
0.051397485000052257,0.0060850143432616965
0.05159053700117511,0.0060850143432616965
0.05175356199833914,0.0060850143432616965
0.051931473000877304,0.0060850143432616965
0.05209175200070604,0.0060850143432616965
0.052249809999921126,0.0060850143432616965
0.05240921999939019,0.0060850143432616965
0.052569005001714686,0.0060850143432616965
0.0527271760001895,0.0060850143432616965
0.0528902879996167,0.0060850143432616965
0.05306028199993307,0.0060850143432616965
0.053230024001095444,0.0060850143432616965
0.053394614998978795,0.0060850143432616965
0.05352452200168045,0.0060850143432616965
0.05368641599852708,0.0060850143432616965
0.05384430100093596,0.0060850143432616965
0.0540024000001722,0.0060850143432616965
0.05415952399926027,0.0060850143432616965
0.054318451999279205,0.0060850143432616965
0.054476836001413176,0.0060850143432616965
0.05463552999935928,0.0060850143432616965
0.054795104999357136,0.0060850143432616965
0.05495644799884758,0.0060850143432616965
0.055113727001298685,0.0060850143432616965
0.055270818000281,0.0060850143432616965
0.05542896800034214,0.0060850143432616965
0.05558896599904983,0.0060850143432616965
0.05574675200114143,0.0060850143432616965
0.05590985800154158,0.0060850143432616965
0.056067109999276,0.0060850143432616965
0.05622306000077515,0.0060850143432616965
0.05638532300145016,0.0060850143432616965
0.056543058999523055,0.0060850143432616965
0.05669923700043,0.0060850143432616965
